protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,high_clutter,170,554,546,0.9152285231657398,0.9304029304029304,0.9169675090252708,0.9236363636363637,508,38,46,0,,0.91997826481581
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,outdoor_or_vehicle_scene,5,9,11,1.0,0.8181818181818182,1.0,0.9,9,2,0,0,,0.9568181818181818
02_egocentric_stress_500,yolo8s_lindevs_640,all_images,500,1284,1356,0.9073167508873299,0.8709439528023599,0.9197819314641744,0.8946969696969697,1181,175,103,0,,0.9086268931561917
02_egocentric_stress_500,yolo8s_lindevs_640,multi_face,276,1206,1239,0.9165465114780244,0.9007263922518159,0.9253731343283582,0.912883435582822,1116,123,90,0,,0.91978603543432
02_egocentric_stress_500,yolo8s_lindevs_640,single_face,78,78,89,0.8070431678589831,0.7303370786516854,0.8333333333333334,0.7784431137724552,65,24,13,0,,0.809311152974949
02_egocentric_stress_500,yolo8s_lindevs_640,no_face,146,0,28,0.0,0.0,0.0,0.0,0,28,0,22,0.8493150684931507,0.8493150684931507
02_egocentric_stress_500,yolo8s_lindevs_640,very_small_or_distant_face,12,16,20,0.9167084141348848,0.75,0.9375,0.8333333333333334,15,5,1,0,,0.8927083333333334
02_egocentric_stress_500,yolo8s_lindevs_640,small_face,119,407,436,0.9120870445031231,0.8669724770642202,0.9287469287469288,0.896797153024911,378,58,29,0,,0.9145820396481534
02_egocentric_stress_500,yolo8s_lindevs_640,medium_face,150,550,565,0.9196480692528017,0.904424778761062,0.9290909090909091,0.916591928251121,511,54,39,0,,0.9234995508479773
02_egocentric_stress_500,yolo8s_lindevs_640,large_face,28,61,55,0.8348164362701944,0.9272727272727272,0.8360655737704918,0.8793103448275862,51,4,10,0,,0.855997481884989
02_egocentric_stress_500,yolo8s_lindevs_640,mixed_scale_face,45,250,252,0.8978611744890375,0.8968253968253969,0.904,0.900398406374502,226,26,24,0,,0.9023821412761652
02_egocentric_stress_500,yolo8s_lindevs_640,edge_or_partial_face,193,818,835,0.9062612347532194,0.8982035928143712,0.9168704156479217,0.9074410163339383,750,85,68,0,,0.9126463835360709
02_egocentric_stress_500,yolo8s_lindevs_640,profile_or_occluded_face,206,862,884,0.911649191129871,0.8993212669683258,0.9222737819025522,0.9106529209621994,795,89,67,0,,0.9170733151740414
02_egocentric_stress_500,yolo8s_lindevs_640,downward_egocentric_view,89,1,17,0.0,0.0,0.0,0.0,0,17,1,0,,0.0
02_egocentric_stress_500,yolo8s_lindevs_640,motion_blur_or_low_sharpness,94,127,129,0.8148310035141825,0.8372093023255814,0.8503937007874016,0.8437500000000001,108,21,19,0,,0.8474143357443692
02_egocentric_stress_500,yolo8s_lindevs_640,low_light_or_dim,99,204,210,0.8481587126854899,0.8476190476190476,0.8725490196078431,0.8599033816425121,178,32,26,0,,0.8668946129176309
02_egocentric_stress_500,yolo8s_lindevs_640,high_clutter,190,577,627,0.9341640355746758,0.8692185007974481,0.9445407279029463,0.9053156146179403,545,82,32,0,,0.9272022268711451
02_egocentric_stress_500,yolo8s_lindevs_640,outdoor_or_vehicle_scene,18,4,5,0.95,0.8,1.0,0.888888888888889,4,1,0,0,,0.9522222222222223
02_egocentric_stress_500,yolo8s_lindevs_1280,all_images,500,1284,1407,0.8891372788114716,0.8230277185501066,0.9018691588785047,0.8606465997770345,1158,249,126,0,,0.8836793750702974
02_egocentric_stress_500,yolo8s_lindevs_1280,multi_face,276,1206,1264,0.898591347450401,0.865506329113924,0.9071310116086235,0.88582995951417,1094,170,112,0,,0.8976432803355403
02_egocentric_stress_500,yolo8s_lindevs_1280,single_face,78,78,98,0.7982046156703468,0.6530612244897959,0.8205128205128205,0.7272727272727272,64,34,14,0,,0.7804576376004947
02_egocentric_stress_500,yolo8s_lindevs_1280,no_face,146,0,45,0.0,0.0,0.0,0.0,0,45,0,33,0.773972602739726,0.773972602739726
02_egocentric_stress_500,yolo8s_lindevs_1280,very_small_or_distant_face,12,16,26,0.8708333333333333,0.5384615384615384,0.875,0.6666666666666667,14,12,2,0,,0.7892628205128205
02_egocentric_stress_500,yolo8s_lindevs_1280,small_face,119,407,451,0.9028656433767757,0.8270509977827051,0.9164619164619164,0.8694638694638694,373,78,34,0,,0.8957713128444835
02_egocentric_stress_500,yolo8s_lindevs_1280,medium_face,150,550,586,0.9059464094204666,0.8583617747440273,0.9145454545454546,0.8855633802816901,503,83,47,0,,0.9016815679993707
02_egocentric_stress_500,yolo8s_lindevs_1280,large_face,28,61,53,0.8016385406621666,0.9245283018867925,0.8032786885245902,0.8596491228070176,49,4,12,0,,0.8294962584314173
02_egocentric_stress_500,yolo8s_lindevs_1280,mixed_scale_face,45,250,246,0.8691110952405293,0.8902439024390244,0.876,0.8830645161290323,219,27,31,0,,0.8791905192761605
02_egocentric_stress_500,yolo8s_lindevs_1280,edge_or_partial_face,193,818,849,0.8893736039807156,0.8645465253239105,0.8973105134474327,0.880623875224955,734,115,84,0,,0.8898624550794612
02_egocentric_stress_500,yolo8s_lindevs_1280,profile_or_occluded_face,206,862,905,0.8956216145094212,0.8607734806629834,0.9037122969837587,0.8817204301075269,779,126,83,0,,0.8939204486326233
02_egocentric_stress_500,yolo8s_lindevs_1280,downward_egocentric_view,89,1,30,0.0,0.0,0.0,0.0,0,30,1,0,,0.0
02_egocentric_stress_500,yolo8s_lindevs_1280,motion_blur_or_low_sharpness,94,127,148,0.7848784294315119,0.7162162162162162,0.8346456692913385,0.7709090909090909,106,42,21,0,,0.8068685793882645
02_egocentric_stress_500,yolo8s_lindevs_1280,low_light_or_dim,99,204,241,0.8536611709777688,0.7468879668049793,0.8823529411764706,0.8089887640449438,180,61,24,0,,0.8504653994564397
02_egocentric_stress_500,yolo8s_lindevs_1280,high_clutter,190,577,638,0.9159247454156428,0.8369905956112853,0.925476603119584,0.8790123456790124,534,104,43,0,,0.9050119380086112
02_egocentric_stress_500,yolo8s_lindevs_1280,outdoor_or_vehicle_scene,18,4,5,1.0,0.8,1.0,0.888888888888889,4,1,0,0,,0.9522222222222223
02_egocentric_stress_500,yolo8s_widerface_repo_640,all_images,500,1284,1376,0.9129997979936723,0.8633720930232558,0.9252336448598131,0.8932330827067669,1188,188,96,0,,0.9110473491378959
02_egocentric_stress_500,yolo8s_widerface_repo_640,multi_face,276,1206,1259,0.921705844098764,0.8911834789515488,0.9303482587064676,0.9103448275862069,1122,137,84,0,,0.9214309229509106
02_egocentric_stress_500,yolo8s_widerface_repo_640,single_face,78,78,88,0.8111528244469244,0.75,0.8461538461538461,0.7951807228915662,66,22,12,0,,0.8237951807228916
02_egocentric_stress_500,yolo8s_widerface_repo_640,no_face,146,0,29,0.0,0.0,0.0,0.0,0,29,0,24,0.8356164383561644,0.8356164383561644
02_egocentric_stress_500,yolo8s_widerface_repo_640,very_small_or_distant_face,12,16,17,0.9789786347231201,0.9411764705882353,1.0,0.9696969696969697,16,1,0,0,,0.986541889483066
02_egocentric_stress_500,yolo8s_widerface_repo_640,small_face,119,407,447,0.9177536847463581,0.8478747203579419,0.9312039312039312,0.8875878220140516,379,68,28,0,,0.9119669828218624
02_egocentric_stress_500,yolo8s_widerface_repo_640,medium_face,150,550,575,0.9273707962658615,0.8973913043478261,0.9381818181818182,0.9173333333333334,516,59,34,0,,0.9288906455862979
02_egocentric_stress_500,yolo8s_widerface_repo_640,large_face,28,61,57,0.8486137698375785,0.9122807017543859,0.8524590163934426,0.8813559322033898,52,5,9,0,,0.8656654138820237
02_egocentric_stress_500,yolo8s_widerface_repo_640,mixed_scale_face,45,250,251,0.8935200237549115,0.896414342629482,0.9,0.8982035928143712,225,26,25,0,,0.8991923324665411
02_egocentric_stress_500,yolo8s_widerface_repo_640,edge_or_partial_face,193,818,843,0.9104124012225235,0.8944246737841044,0.921760391198044,0.9078868151715833,754,89,64,0,,0.9155584254500349
02_egocentric_stress_500,yolo8s_widerface_repo_640,profile_or_occluded_face,206,862,891,0.9155966864388592,0.8967452300785634,0.9269141531322506,0.9115801483171706,799,92,63,0,,0.9200637596231118
02_egocentric_stress_500,yolo8s_widerface_repo_640,downward_egocentric_view,89,1,17,0.0,0.0,0.0,0.0,0,17,1,0,,0.0
02_egocentric_stress_500,yolo8s_widerface_repo_640,motion_blur_or_low_sharpness,94,127,137,0.8400578580886018,0.8102189781021898,0.8740157480314961,0.8409090909090909,111,26,16,0,,0.8593594067579641
02_egocentric_stress_500,yolo8s_widerface_repo_640,low_light_or_dim,99,204,219,0.8438274160161865,0.8127853881278538,0.8725490196078431,0.8416075650118204,178,41,26,0,,0.8588372928108384
02_egocentric_stress_500,yolo8s_widerface_repo_640,high_clutter,190,577,630,0.9347141510469352,0.8634920634920635,0.9428076256499134,0.9014084507042254,544,86,33,0,,0.9245262756977065
02_egocentric_stress_500,yolo8s_widerface_repo_640,outdoor_or_vehicle_scene,18,4,6,0.95,0.6666666666666666,1.0,0.8,4,2,0,0,,0.9166666666666667
02_egocentric_stress_500,yolo11s_widerface_640,all_images,500,1284,1333,0.9081475464613198,0.8844711177794449,0.9182242990654206,0.9010317157050057,1179,154,105,0,,0.9105508350967193
02_egocentric_stress_500,yolo11s_widerface_640,multi_face,276,1206,1220,0.9161305959260526,0.9131147540983606,0.9237147595356551,0.9183841714756802,1114,106,92,0,,0.9213221119769319
02_egocentric_stress_500,yolo11s_widerface_640,single_face,78,78,89,0.8118081265616549,0.7303370786516854,0.8333333333333334,0.7784431137724552,65,24,13,0,,0.809311152974949
02_egocentric_stress_500,yolo11s_widerface_640,no_face,146,0,24,0.0,0.0,0.0,0.0,0,24,0,20,0.863013698630137,0.863013698630137
02_egocentric_stress_500,yolo11s_widerface_640,very_small_or_distant_face,12,16,16,0.8080357142857143,0.8125,0.8125,0.8125,13,3,3,0,,0.8125000000000001
02_egocentric_stress_500,yolo11s_widerface_640,small_face,119,407,430,0.9073734266697561,0.8744186046511628,0.9238329238329238,0.8984468339307049,376,54,31,0,,0.9125449694391929
02_egocentric_stress_500,yolo11s_widerface_640,medium_face,150,550,564,0.927143660028811,0.9095744680851063,0.9327272727272727,0.9210053859964094,513,51,37,0,,0.9274815205803402
02_egocentric_stress_500,yolo11s_widerface_640,large_face,28,61,56,0.8499598342486935,0.9285714285714286,0.8524590163934426,0.888888888888889,52,4,9,0,,0.8691777257351028
02_egocentric_stress_500,yolo11s_widerface_640,mixed_scale_face,45,250,243,0.8946576399914842,0.9259259259259259,0.9,0.9127789046653144,225,18,25,0,,0.9057873187589213
02_egocentric_stress_500,yolo11s_widerface_640,edge_or_partial_face,193,818,822,0.9086376101141657,0.9111922141119222,0.9156479217603912,0.9134146341463415,749,73,69,0,,0.9146440290920319
02_egocentric_stress_500,yolo11s_widerface_640,profile_or_occluded_face,206,862,872,0.9140677300844672,0.9105504587155964,0.9211136890951276,0.9158016147635524,794,78,68,0,,0.9187293474742807
02_egocentric_stress_500,yolo11s_widerface_640,downward_egocentric_view,89,1,14,0.0,0.0,0.0,0.0,0,14,1,0,,0.0
02_egocentric_stress_500,yolo11s_widerface_640,motion_blur_or_low_sharpness,94,127,132,0.8311367191923001,0.8257575757575758,0.8582677165354331,0.8416988416988417,109,23,18,0,,0.8508744837484996
02_egocentric_stress_500,yolo11s_widerface_640,low_light_or_dim,99,204,212,0.8478432091434426,0.8301886792452831,0.8627450980392157,0.8461538461538461,176,36,28,0,,0.85534164318848
02_egocentric_stress_500,yolo11s_widerface_640,high_clutter,190,577,599,0.9268795388001413,0.9015025041736227,0.9358752166377816,0.9183673469387754,540,59,37,0,,0.9280609779666141
02_egocentric_stress_500,yolo11s_widerface_640,outdoor_or_vehicle_scene,18,4,7,1.0,0.5714285714285714,1.0,0.7272727272727273,4,3,0,0,,0.888961038961039
02_egocentric_stress_500,yolo11s_widerface_1280,all_images,500,1284,1344,0.8995161909622806,0.8683035714285714,0.9088785046728972,0.8881278538812786,1167,177,117,0,,0.89963334865056
02_egocentric_stress_500,yolo11s_widerface_1280,multi_face,276,1206,1228,0.9065784872299679,0.8982084690553745,0.9145936981757877,0.9063270336894002,1103,125,103,0,,0.9108885091421496
02_egocentric_stress_500,yolo11s_widerface_1280,single_face,78,78,88,0.8098742674766041,0.7272727272727273,0.8205128205128205,0.7710843373493976,64,24,14,0,,0.7988316903979555
02_egocentric_stress_500,yolo11s_widerface_1280,no_face,146,0,28,0.0,0.0,0.0,0.0,0,28,0,21,0.8561643835616438,0.8561643835616438
02_egocentric_stress_500,yolo11s_widerface_1280,very_small_or_distant_face,12,16,21,0.8627232142857143,0.6666666666666666,0.875,0.7567567567567567,14,7,2,0,,0.8246058558558558
02_egocentric_stress_500,yolo11s_widerface_1280,small_face,119,407,438,0.9069144844333967,0.8515981735159818,0.9164619164619164,0.8828402366863906,373,65,34,0,,0.9015701222234416
02_egocentric_stress_500,yolo11s_widerface_1280,medium_face,150,550,560,0.9185263207563675,0.9107142857142857,0.9272727272727272,0.918918918918919,510,50,40,0,,0.9235284310284311
02_egocentric_stress_500,yolo11s_widerface_1280,large_face,28,61,51,0.7855603880896621,0.9411764705882353,0.7868852459016393,0.8571428571428571,48,3,13,0,,0.8198787711806034
02_egocentric_stress_500,yolo11s_widerface_1280,mixed_scale_face,45,250,246,0.8822419251534562,0.9024390243902439,0.888,0.8951612903225806,222,24,28,0,,0.8912342250196695
02_egocentric_stress_500,yolo11s_widerface_1280,edge_or_partial_face,193,818,824,0.8975602423332978,0.8992718446601942,0.9058679706601467,0.902557856272838,741,83,77,0,,0.9043808294633242
02_egocentric_stress_500,yolo11s_widerface_1280,profile_or_occluded_face,206,862,876,0.9024459472430688,0.8961187214611872,0.9106728538283063,0.9033371691599541,785,91,77,0,,0.9073835194245065
02_egocentric_stress_500,yolo11s_widerface_1280,downward_egocentric_view,89,1,15,0.0,0.0,0.0,0.0,0,15,1,0,,0.0
02_egocentric_stress_500,yolo11s_widerface_1280,motion_blur_or_low_sharpness,94,127,136,0.8265345024494999,0.7941176470588235,0.8503937007874016,0.8212927756653992,108,28,19,0,,0.8374908641340433
02_egocentric_stress_500,yolo11s_widerface_1280,low_light_or_dim,99,204,215,0.8496190657822398,0.8232558139534883,0.8676470588235294,0.8448687350835322,177,38,27,0,,0.857513353401526
02_egocentric_stress_500,yolo11s_widerface_1280,high_clutter,190,577,609,0.9219204053562896,0.8801313628899836,0.92894280762565,0.9038785834738619,536,73,41,0,,0.9177956071141364
02_egocentric_stress_500,yolo11s_widerface_1280,outdoor_or_vehicle_scene,18,4,6,1.0,0.6666666666666666,1.0,0.8,4,2,0,0,,0.9166666666666667
02_egocentric_stress_500,yolo11n_pose_widerface_640,all_images,500,1284,1322,0.9025796874341052,0.8888048411497731,0.9151090342679128,0.9017651573292401,1175,147,109,0,,0.9091426457214307
02_egocentric_stress_500,yolo11n_pose_widerface_640,multi_face,276,1206,1219,0.9139616308743118,0.911402789171452,0.9212271973466003,0.9162886597938144,1111,108,95,0,,0.9190101221408891
02_egocentric_stress_500,yolo11n_pose_widerface_640,single_face,78,78,80,0.7728755460989903,0.8,0.8205128205128205,0.810126582278481,64,16,14,0,,0.8158649789029535
02_egocentric_stress_500,yolo11n_pose_widerface_640,no_face,146,0,23,0.0,0.0,0.0,0.0,0,23,0,21,0.8561643835616438,0.8561643835616438
02_egocentric_stress_500,yolo11n_pose_widerface_640,very_small_or_distant_face,12,16,16,0.8708333333333333,0.875,0.875,0.875,14,2,2,0,,0.875
02_egocentric_stress_500,yolo11n_pose_widerface_640,small_face,119,407,431,0.9070409345338871,0.8700696055684455,0.9213759213759214,0.8949880668257758,375,56,32,0,,0.9096483261576374
02_egocentric_stress_500,yolo11n_pose_widerface_640,medium_face,150,550,554,0.9100259118808898,0.9169675090252708,0.9236363636363636,0.9202898550724639,508,46,42,0,,0.9221328510342793
02_egocentric_stress_500,yolo11n_pose_widerface_640,large_face,28,61,54,0.8499078323634501,0.9629629629629629,0.8524590163934426,0.9043478260869565,52,2,9,0,,0.8764816134737732
02_egocentric_stress_500,yolo11n_pose_widerface_640,mixed_scale_face,45,250,244,0.8994087621132599,0.9262295081967213,0.904,0.9149797570850203,226,18,24,0,,0.9089678900909273
02_egocentric_stress_500,yolo11n_pose_widerface_640,edge_or_partial_face,193,818,816,0.9017509536727943,0.9154411764705882,0.91320293398533,0.9143206854345164,747,69,71,0,,0.9137061960961524
02_egocentric_stress_500,yolo11n_pose_widerface_640,profile_or_occluded_face,206,862,863,0.9061962380978661,0.9165701042873696,0.9176334106728539,0.9171014492753624,791,72,71,0,,0.9173940896849326
02_egocentric_stress_500,yolo11n_pose_widerface_640,downward_egocentric_view,89,1,17,0.0,0.0,0.0,0.0,0,17,1,0,,0.0
02_egocentric_stress_500,yolo11n_pose_widerface_640,motion_blur_or_low_sharpness,94,127,129,0.8339522932790758,0.8449612403100775,0.8582677165354331,0.8515625,109,20,18,0,,0.8552607647790393
02_egocentric_stress_500,yolo11n_pose_widerface_640,low_light_or_dim,99,204,205,0.8447233598785601,0.8731707317073171,0.8774509803921569,0.8753056234718827,179,26,25,0,,0.8764866162936042
02_egocentric_stress_500,yolo11n_pose_widerface_640,high_clutter,190,577,608,0.9340967314192627,0.8947368421052632,0.9428076256499134,0.9181434599156119,544,64,33,0,,0.9318345058618731
02_egocentric_stress_500,yolo11n_pose_widerface_640,outdoor_or_vehicle_scene,18,4,5,1.0,0.8,1.0,0.888888888888889,4,1,0,0,,0.9522222222222223
02_egocentric_stress_500,scrfd_10g_current_640,all_images,500,1284,1236,0.9118618043458583,0.9538834951456311,0.9182242990654206,0.9357142857142856,1179,57,105,0,,0.9261627153356579
02_egocentric_stress_500,scrfd_10g_current_640,multi_face,276,1206,1152,0.9188013694129628,0.9670138888888888,0.9237147595356551,0.9448685326547922,1114,38,92,0,,0.9333331157507628
02_egocentric_stress_500,scrfd_10g_current_640,single_face,78,78,74,0.8182801191867124,0.8783783783783784,0.8333333333333334,0.855263157894737,65,9,13,0,,0.8433202939781889
02_egocentric_stress_500,scrfd_10g_current_640,no_face,146,0,10,0.0,0.0,0.0,0.0,0,10,0,7,0.952054794520548,0.952054794520548
02_egocentric_stress_500,scrfd_10g_current_640,very_small_or_distant_face,12,16,14,0.875,1.0,0.875,0.9333333333333333,14,0,2,0,,0.9020833333333332
02_egocentric_stress_500,scrfd_10g_current_640,small_face,119,407,403,0.9234222671876181,0.9404466501240695,0.9312039312039312,0.9358024691358025,379,24,28,0,,0.9332778375789128
02_egocentric_stress_500,scrfd_10g_current_640,medium_face,150,550,521,0.9214973754785563,0.9769673704414588,0.9254545454545454,0.9505135387488328,509,12,41,0,,0.9368705762768086
02_egocentric_stress_500,scrfd_10g_current_640,large_face,28,61,52,0.7960276604304816,0.9423076923076923,0.8032786885245902,0.8672566371681416,49,3,12,0,,0.8331760760637883
02_egocentric_stress_500,scrfd_10g_current_640,mixed_scale_face,45,250,236,0.9086936968546581,0.9661016949152542,0.912,0.9382716049382717,228,8,22,0,,0.9239780707260934
02_egocentric_stress_500,scrfd_10g_current_640,edge_or_partial_face,193,818,766,0.9033621522423055,0.9686684073107049,0.9070904645476773,0.9368686868686869,742,24,76,0,,0.9206928144042326
02_egocentric_stress_500,scrfd_10g_current_640,profile_or_occluded_face,206,862,814,0.9100523794934556,0.9680589680589681,0.91415313225058,0.9403341288782815,788,26,74,0,,0.9260889649883441
02_egocentric_stress_500,scrfd_10g_current_640,downward_egocentric_view,89,1,1,0.0,0.0,0.0,0.0,0,1,1,0,,0.0
02_egocentric_stress_500,scrfd_10g_current_640,motion_blur_or_low_sharpness,94,127,125,0.850894287103925,0.888,0.8740157480314961,0.8809523809523809,111,14,16,0,,0.8771483314585676
02_egocentric_stress_500,scrfd_10g_current_640,low_light_or_dim,99,204,192,0.8400763227733506,0.9114583333333334,0.8578431372549019,0.8838383838383839,175,17,29,0,,0.8697034685086157
02_egocentric_stress_500,scrfd_10g_current_640,high_clutter,190,577,560,0.9283700630274024,0.9607142857142857,0.9324090121317158,0.9463500439753739,538,22,39,0,,0.9387247974508873
02_egocentric_stress_500,scrfd_10g_current_640,outdoor_or_vehicle_scene,18,4,5,0.95,0.8,1.0,0.888888888888889,4,1,0,0,,0.9522222222222223
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,all_images,500,1284,1389,0.9271177853226981,0.8646508279337654,0.9353582554517134,0.8986157875046763,1201,188,83,0,,0.9191018957131593
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,multi_face,276,1206,1266,0.9337453586675813,0.8957345971563981,0.9402985074626866,0.9174757281553398,1134,132,72,0,,0.9301364216052211
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,single_face,78,78,93,0.8458109249454353,0.7204301075268817,0.8589743589743589,0.7836257309941521,67,26,11,0,,0.8262827768345595
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,no_face,146,0,30,0.0,0.0,0.0,0.0,0,30,0,23,0.8424657534246576,0.8424657534246576
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,very_small_or_distant_face,12,16,20,0.9294270833333333,0.75,0.9375,0.8333333333333334,15,5,1,0,,0.8927083333333334
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,small_face,119,407,451,0.9386531512328201,0.8558758314855875,0.9484029484029484,0.8997668997668996,386,65,21,0,,0.9269912245522002
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,medium_face,150,550,571,0.9356905681343406,0.9071803852889667,0.9418181818181818,0.9241748438893844,518,53,32,0,,0.933943567683061
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,large_face,28,61,57,0.8490170733059326,0.9122807017543859,0.8524590163934426,0.8813559322033898,52,5,9,0,,0.8656654138820237
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,mixed_scale_face,45,250,260,0.9156587905030982,0.8846153846153846,0.92,0.9019607843137256,230,30,20,0,,0.91195173453997
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,edge_or_partial_face,193,818,853,0.9268566317934439,0.8944900351699883,0.9327628361858191,0.9132256134051466,763,90,55,0,,0.9240512503890679
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,profile_or_occluded_face,206,862,904,0.9325170121414516,0.8949115044247787,0.9385150812064965,0.9161947904869763,809,95,53,0,,0.9285746508484447
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,downward_egocentric_view,89,1,17,0.0,0.0,0.0,0.0,0,17,1,0,,0.0
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,motion_blur_or_low_sharpness,94,127,136,0.8542447927065251,0.8235294117647058,0.8818897637795275,0.8517110266159696,112,24,15,0,,0.868509044287156
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,low_light_or_dim,99,204,215,0.8650159463505339,0.8372093023255814,0.8823529411764706,0.8591885441527446,180,35,24,0,,0.8720474780354501
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,high_clutter,190,577,638,0.9490411446110696,0.8636363636363636,0.9549393414211439,0.9069958847736627,551,87,26,0,,0.9338231794807956
02_egocentric_stress_500,fusion_yolo8s_scrfd10g_agreement,outdoor_or_vehicle_scene,18,4,5,0.95,0.8,1.0,0.888888888888889,4,1,0,0,,0.9522222222222223
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,all_images,500,1284,1368,0.9292921741003966,0.8786549707602339,0.9361370716510904,0.9064856711915535,1202,166,82,0,,0.9229760114471206
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,multi_face,276,1206,1248,0.9369072367899302,0.9102564102564102,0.9419568822553898,0.9258353708231459,1136,112,70,0,,0.9347564571974308
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,single_face,78,78,93,0.8297944087964262,0.7096774193548387,0.8461538461538461,0.7719298245614036,66,27,12,0,,0.8139501980758348
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,no_face,146,0,27,0.0,0.0,0.0,0.0,0,27,0,22,0.8493150684931507,0.8493150684931507
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,very_small_or_distant_face,12,16,17,0.8615613553113554,0.8235294117647058,0.875,0.8484848484848485,14,3,2,0,,0.8632241532976828
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,small_face,119,407,445,0.9368992709893673,0.8651685393258427,0.9459459459459459,0.903755868544601,385,60,22,0,,0.9273206859335994
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,medium_face,150,550,571,0.9407821639509449,0.9106830122591943,0.9454545454545454,0.927743086529884,520,51,30,0,,0.937549527403845
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,large_face,28,61,57,0.8486349764367163,0.9122807017543859,0.8524590163934426,0.8813559322033898,52,5,9,0,,0.8656654138820237
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,mixed_scale_face,45,250,251,0.9213132580755102,0.9203187250996016,0.924,0.9221556886227545,231,20,19,0,,0.9231707946656488
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,edge_or_partial_face,193,818,840,0.9282693446104168,0.9083333333333333,0.9327628361858191,0.9203860072376358,763,77,55,0,,0.9272256786635247
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,profile_or_occluded_face,206,862,892,0.9338450582691777,0.9069506726457399,0.9385150812064965,0.9224629418472063,809,83,53,0,,0.9313456055105983
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,downward_egocentric_view,89,1,14,0.0,0.0,0.0,0.0,0,14,1,0,,0.0
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,motion_blur_or_low_sharpness,94,127,140,0.8551432556854524,0.8,0.8818897637795275,0.8389513108614232,112,28,15,0,,0.8629661741720487
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,low_light_or_dim,99,204,219,0.8621635845838842,0.817351598173516,0.8774509803921569,0.8463356973995272,179,40,25,0,,0.8636622214221353
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,high_clutter,190,577,612,0.9487694272836342,0.8986928104575164,0.9532062391681109,0.9251471825063079,550,62,27,0,,0.9407401321316007
02_egocentric_stress_500,fusion_yolo11s_scrfd10g_agreement,outdoor_or_vehicle_scene,18,4,7,1.0,0.5714285714285714,1.0,0.7272727272727273,4,3,0,0,,0.888961038961039
02_egocentric_stress_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,all_images,500,1284,1443,0.9303332017478367,0.8350658350658351,0.9384735202492211,0.8837550421708837,1205,238,79,0,,0.9144531322112983
02_egocentric_stress_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,multi_face,276,1206,1302,0.9374418961374702,0.8740399385560675,0.9436152570480929,0.9074960127591707,1138,164,68,0,,0.9276279141266599
02_egocentric_stress_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,single_face,78,78,102,0.8417498776099049,0.6568627450980392,0.8589743589743589,0.7444444444444445,67,35,11,0,,0.8101307189542484
02_egocentric_stress_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,no_face,146,0,39,0.0,0.0,0.0,0.0,0,39,0,30,0.7945205479452055,0.7945205479452055
02_egocentric_stress_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,very_small_or_distant_face,12,16,21,0.9215161064425771,0.7142857142857143,0.9375,0.8108108108108109,15,6,1,0,,0.8835062741312741
02_egocentric_stress_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,small_face,119,407,470,0.9382903489253109,0.8212765957446808,0.9484029484029484,0.8802736602052451,386,84,21,0,,0.9186579910876959
